"participant","bigram","word","RT"
2,"to bu","bu",308
2,"bu bu","bu",355
2,"bu ka","ka",317
2,"ka re","re",345
2,"re ba","ba",327
2,"ba ka","ka",385
2,"ka re","re",343
2,"re ba","ba",337
2,"ba to","to",358
2,"to bu","bu",324
2,"bu ba","ba",320
2,"ba ka","ka",340
2,"ka ti","ti",336
2,"ti ka","ka",341
2,"ka ba","ba",332
2,"ba ka","ka",340
2,"ka ti","ti",332
2,"ti go","go",308
2,"go bu","bu",331
2,"bu re","re",372
2,"re bu","bu",331
2,"bu ka","ka",324
2,"ka bu","bu",316
2,"bu ba","ba",341
2,"ba ti","ti",338
2,"ti go","go",336
2,"go bu","bu",316
2,"bu ka","ka",345
2,"ka re","re",326
2,"re ba","ba",349
2,"ba ka","ka",304
2,"ka re","re",318
2,"re ba","ba",349
2,"ba bu","bu",345
2,"bu bu","bu",349
2,"bu go","go",345
2,"go to","to",367
2,"to bu","bu",314
2,"bu ti","ti",348
2,"ti to","to",351
2,"to ba","ba",336
2,"ba ka","ka",301
2,"ka bu","bu",334
2,"bu ti","ti",359
2,"ti go","go",337
2,"go bu","bu",335
2,"bu to","to",347
2,"to ta","ta",334
2,"ta to","to",353
2,"to ta","ta",311
2,"ta ta","ta",358
2,"ta bu","bu",331
2,"bu ti","ti",342
2,"ti to","to",351
2,"to bu","bu",343
2,"bu ti","ti",319
2,"ti to","to",350
2,"to bu","bu",320
2,"bu ti","ti",360
2,"ti ti","ti",346
2,"ti ba","ba",345
2,"ba ka","ka",324
2,"ka to","to",335
2,"to to","to",356
2,"to ta","ta",314
2,"ta go","go",363
2,"go ta","ta",354
2,"ta bu","bu",334
2,"bu ti","ti",334
2,"ti ba","ba",353
2,"ba ka","ka",328
2,"ka go","go",345
2,"go bu","bu",329
2,"bu ta","ta",350
2,"ta bu","bu",358
2,"bu ka","ka",354
2,"ka ba","ba",333
2,"ba ba","ba",342
2,"ba go","go",372
2,"go ka","ka",335
2,"ka re","re",322
2,"re ba","ba",328
2,"ba ka","ka",317
2,"ka ta","ta",348
2,"ta bu","bu",349
2,"bu ti","ti",348
2,"ti ka","ka",379
2,"ka bu","bu",336
2,"bu to","to",334
2,"to go","go",352
2,"go ka","ka",342
2,"ka ti","ti",346
2,"ti go","go",360
2,"go bu","bu",330
2,"bu ta","ta",355
2,"ta bu","bu",356
2,"bu ba","ba",315
2,"ba bu","bu",333
2,"bu ba","ba",358
2,"ba ka","ka",323
2,"ka ti","ti",356
2,"ti ka","ka",317
2,"ka ba","ba",341
2,"ba ka","ka",325
2,"ka re","re",347
2,"re ba","ba",340
2,"ba ta","ta",367
2,"ta bu","bu",337
2,"bu ti","ti",331
2,"ti go","go",324
2,"go re","re",335
2,"re bu","bu",332
2,"bu ka","ka",327
2,"ka bu","bu",333
2,"bu ti","ti",352
2,"ti go","go",348
2,"go bu","bu",319
2,"bu ba","ba",330
2,"ba re","re",370
2,"re do","do",324
2,"do go","go",357
2,"go ba","ba",329
2,"ba ka","ka",340
2,"ka ti","ti",343
2,"ti go","go",353
2,"go to","to",327
2,"to ka","ka",338
2,"ka ba","ba",351
2,"ba bu","bu",361
2,"bu to","to",323
2,"to ka","ka",343
2,"ka go","go",367
2,"go go","go",342
2,"go ka","ka",335
2,"ka re","re",352
2,"re ba","ba",338
2,"ba to","to",343
2,"to go","go",341
2,"go ba","ba",356
2,"ba ta","ta",361
2,"ta ta","ta",350
2,"ta bu","bu",339
2,"bu ti","ti",334
2,"ti bu","bu",358
2,"bu bu","bu",342
2,"bu bu","bu",353
2,"bu go","go",345
2,"go go","go",332
2,"go ka","ka",325
2,"ka bu","bu",358
2,"bu ba","ba",351
2,"ba ka","ka",339
2,"ka to","to",345
2,"to ka","ka",335
2,"ka ba","ba",344
2,"ba re","re",373
2,"re do","do",353
2,"do ta","ta",348
2,"ta ka","ka",357
2,"ka bu","bu",326
2,"bu ka","ka",356
2,"ka to","to",339
2,"to ka","ka",306
2,"ka ka","ka",351
2,"ka bu","bu",318
2,"bu ta","ta",343
2,"ta ta","ta",335
2,"ta to","to",362
2,"to ba","ba",342
2,"ba ta","ta",333
2,"ta bu","bu",341
2,"bu ba","ba",305
2,"ba bu","bu",332
2,"bu bu","bu",346
2,"bu to","to",363
2,"to ti","ti",314
2,"ti go","go",346
2,"go bu","bu",330
2,"bu to","to",364
2,"to bu","bu",322
2,"bu ti","ti",334
2,"ti ka","ka",358
2,"ka go","go",374
2,"go ba","ba",355
2,"ba re","re",329
2,"re do","do",350
2,"do ba","ba",357
2,"ba re","re",354
2,"re do","do",336
2,"do ta","ta",333
2,"ta bu","bu",335
2,"bu ba","ba",346
2,"ba to","to",349
2,"to bu","bu",327
2,"bu ti","ti",369
2,"ti ka","ka",345
2,"ka ba","ba",331
2,"ba ka","ka",356
2,"ka ti","ti",345
2,"ti ka","ka",368
2,"ka to","to",321
2,"to bu","bu",366
2,"bu re","re",345
2,"re bu","bu",319
2,"bu ka","ka",353
2,"ka re","re",332
2,"re bu","bu",353
2,"bu ka","ka",333
2,"ka bu","bu",321
2,"bu bu","bu",349
2,"bu ba","ba",339
2,"ba to","to",337
2,"to ti","ti",329
2,"ti ba","ba",349
2,"ba ka","ka",319
2,"ka ka","ka",336
2,"ka bu","bu",356
2,"bu ka","ka",333
2,"ka to","to",370
2,"to go","go",344
2,"go ba","ba",342
2,"ba re","re",348
2,"re do","do",360
2,"do ka","ka",355
2,"ka ka","ka",319
2,"ka ka","ka",338
2,"ka bu","bu",326
2,"bu bu","bu",324
2,"bu bu","bu",338
2,"bu ba","ba",339
2,"ba re","re",341
2,"re do","do",345
2,"do bu","bu",341
2,"bu to","to",335
2,"to bu","bu",342
2,"bu ti","ti",327
2,"ti to","to",364
2,"to ba","ba",338
2,"ba ba","ba",366
2,"ba ka","ka",340
2,"ka ti","ti",313
2,"ti bu","bu",341
2,"bu ba","ba",352
2,"ba ka","ka",324
2,"ka ti","ti",327
2,"ti ti","ti",361
2,"ti go","go",345
2,"go bu","bu",335
2,"bu ta","ta",364
2,"ta ba","ba",309
2,"ba re","re",357
2,"re do","do",317
2,"do go","go",336
2,"go ka","ka",326
2,"ka re","re",342
2,"re ba","ba",331
2,"ba to","to",328
2,"to bu","bu",328
2,"bu re","re",349
2,"re bu","bu",325
2,"bu ka","ka",344
2,"ka ta","ta",387
2,"ta bu","bu",327
2,"bu bu","bu",341
2,"bu ta","ta",354
2,"ta ka","ka",332
2,"ka ta","ta",343
2,"ta ka","ka",376
2,"ka bu","bu",343
2,"bu ka","ka",343
2,"ka ba","ba",372
2,"ba ka","ka",339
2,"ka ti","ti",334
2,"ti go","go",349
2,"go to","to",364
2,"to bu","bu",349
2,"bu bu","bu",348
2,"bu to","to",334
2,"to bu","bu",346
2,"bu ti","ti",351
2,"ti to","to",342
2,"to bu","bu",326
2,"bu ti","ti",343
2,"ti to","to",332
2,"to to","to",330
2,"to bu","bu",344
2,"bu re","re",353
2,"re bu","bu",349
2,"bu ka","ka",318
2,"ka ta","ta",334
2,"ta ka","ka",345
2,"ka re","re",344
2,"re bu","bu",368
2,"bu ka","ka",331
2,"ka ka","ka",317
2,"ka re","re",343
2,"re ba","ba",296
2,"ba bu","bu",322
2,"bu re","re",328
2,"re bu","bu",358
2,"bu ka","ka",360
2,"ka bu","bu",378
2,"bu ba","ba",354
2,"ba re","re",342
2,"re do","do",327
2,"do to","to",356
2,"to to","to",341
2,"to bu","bu",340
2,"bu ti","ti",323
2,"ti ka","ka",342
2,"ka re","re",348
2,"re ba","ba",326
2,"ba bu","bu",340
2,"bu bu","bu",348
2,"bu go","go",330
2,"go ti","ti",340
2,"ti ba","ba",331
2,"ba ka","ka",309
2,"ka ba","ba",349
2,"ba re","re",322
2,"re do","do",350
2,"do go","go",339
2,"go bu","bu",354
2,"bu ti","ti",339
2,"ti ba","ba",312
2,"ba ka","ka",364
2,"ka ka","ka",337
2,"ka ba","ba",338
2,"ba ka","ka",330
2,"ka ti","ti",354
2,"ti ta","ta",370
2,"ta ba","ba",372
2,"ba to","to",369
2,"to go","go",334
2,"go bu","bu",345
2,"bu go","go",381
2,"go ka","ka",366
2,"ka re","re",319
2,"re ba","ba",357
2,"ba ka","ka",352
2,"ka ka","ka",365
2,"ka bu","bu",355
2,"bu go","go",353
2,"go go","go",320
2,"go ka","ka",334
2,"ka bu","bu",335
2,"bu to","to",328
2,"to ba","ba",320
2,"ba ka","ka",317
2,"ka ti","ti",334
2,"ti go","go",345
2,"go ba","ba",370
2,"ba re","re",329
2,"re bu","bu",370
2,"bu ka","ka",336
2,"ka go","go",329
2,"go to","to",320
2,"to bu","bu",380
2,"bu ti","ti",326
2,"ti ba","ba",336
2,"ba re","re",354
2,"re bu","bu",326
2,"bu ka","ka",328
2,"ka re","re",323
2,"re bu","bu",329
2,"bu ka","ka",345
2,"ka bu","bu",350
2,"bu ta","ta",348
2,"ta ta","ta",347
2,"ta bu","bu",374
2,"bu to","to",362
2,"to ka","ka",348
2,"ka ba","ba",308
2,"ba re","re",345
2,"re do","do",337
2,"do ta","ta",339
2,"ta bu","bu",330
2,"bu ti","ti",329
2,"ti go","go",349
2,"go bu","bu",342
2,"bu ka","ka",339
2,"ka bu","bu",346
2,"bu bu","bu",324
2,"bu bu","bu",352
2,"bu bu","bu",352
2,"bu ba","ba",312
2,"ba ta","ta",337
2,"ta ka","ka",348
2,"ka bu","bu",300
2,"bu go","go",337
2,"go go","go",343
2,"go ka","ka",334
2,"ka ta","ta",331
2,"ta bu","bu",345
2,"bu ti","ti",334
2,"ti ta","ta",349
2,"ta ba","ba",337
2,"ba ka","ka",357
2,"ka bu","bu",324
2,"bu to","to",331
2,"to bu","bu",366
2,"bu ti","ti",315
2,"ti ka","ka",360
2,"ka re","re",339
2,"re ba","ba",340
2,"ba ba","ba",344
2,"ba re","re",347
2,"re do","do",348
2,"do ta","ta",350
2,"ta bu","bu",342
2,"bu ti","ti",302
2,"ti to","to",321
2,"to ta","ta",320
2,"ta go","go",347
2,"go ta","ta",340
2,"ta bu","bu",337
2,"bu ti","ti",352
2,"ti ta","ta",347
2,"ta bu","bu",347
2,"bu bu","bu",333
2,"bu ta","ta",369
2,"ta ta","ta",330
2,"ta ti","ti",346
2,"ti go","go",352
2,"go bu","bu",350
2,"bu ba","ba",352
2,"ba ti","ti",353
2,"ti ba","ba",359
2,"ba ka","ka",349
2,"ka re","re",331
2,"re bu","bu",334
2,"bu ka","ka",355
2,"ka ta","ta",377
2,"ta bu","bu",378
2,"bu ta","ta",338
2,"ta ti","ti",345
2,"ti go","go",356
2,"go bu","bu",330
2,"bu bu","bu",344
2,"bu ba","ba",333
2,"ba re","re",344
2,"re do","do",356
2,"do ka","ka",319
2,"ka to","to",355
2,"to ba","ba",352
2,"ba go","go",364
2,"go ka","ka",333
2,"ka to","to",315
2,"to ba","ba",339
2,"ba ba","ba",359
2,"ba re","re",331
2,"re do","do",364
2,"do go","go",351
2,"go bu","bu",330
2,"bu ta","ta",327
2,"ta ba","ba",343
2,"ba ka","ka",335
2,"ka ta","ta",348
2,"ta bu","bu",318
2,"bu re","re",344
2,"re bu","bu",368
2,"bu ka","ka",324
2,"ka to","to",310
2,"to to","to",339
2,"to to","to",337
2,"to ta","ta",342
2,"ta bu","bu",334
2,"bu bu","bu",313
2,"bu ta","ta",348
2,"ta bu","bu",341
2,"bu ti","ti",350
2,"ti go","go",328
2,"go to","to",294
2,"to ba","ba",353
2,"ba re","re",331
2,"re bu","bu",340
2,"bu ka","ka",331
2,"ka bu","bu",349
2,"bu ba","ba",335
2,"ba ti","ti",337
2,"ti ba","ba",333
2,"ba ka","ka",338
2,"ka to","to",358
2,"to go","go",322
2,"go ta","ta",332
2,"ta ta","ta",309
2,"ta bu","bu",328
2,"bu ti","ti",340
2,"ti to","to",340
2,"to bu","bu",333
2,"bu go","go",343
2,"go bu","bu",356
2,"bu ka","ka",339
2,"ka re","re",308
2,"re ba","ba",322
2,"ba go","go",371
2,"go ka","ka",326
2,"ka ba","ba",360
2,"ba ba","ba",354
2,"ba ta","ta",342
2,"ta re","re",353
2,"re bu","bu",322
2,"bu ka","ka",318
2,"ka to","to",370
2,"to go","go",324
2,"go ba","ba",339
2,"ba ta","ta",373
2,"ta bu","bu",334
2,"bu bu","bu",318
2,"bu to","to",331
2,"to to","to",361
2,"to to","to",344
2,"to bu","bu",322
2,"bu ka","ka",334
2,"ka bu","bu",330
2,"bu ba","ba",359
2,"ba ta","ta",335
2,"ta to","to",369
2,"to bu","bu",324
2,"bu ti","ti",344
2,"ti ba","ba",341
2,"ba ka","ka",351
2,"ka bu","bu",326
2,"bu bu","bu",324
2,"bu bu","bu",338
2,"bu to","to",349
2,"to ta","ta",323
2,"ta bu","bu",356
2,"bu ti","ti",355
2,"ti ba","ba",314
2,"ba re","re",318
2,"re do","do",340
2,"do ka","ka",307
2,"ka ta","ta",343
2,"ta ta","ta",329
2,"ta bu","bu",341
2,"bu ti","ti",327
2,"ti to","to",353
2,"to ti","ti",326
2,"ti go","go",339
2,"go bu","bu",342
2,"bu ta","ta",334
2,"ta ba","ba",354
2,"ba ba","ba",344
2,"ba ka","ka",320
2,"ka ti","ti",354
2,"ti ka","ka",332
2,"ka re","re",348
2,"re ba","ba",329
2,"ba bu","bu",343
2,"bu to","to",353
2,"to ka","ka",344
2,"ka re","re",355
2,"re ba","ba",356
2,"ba ta","ta",332
2,"ta bu","bu",348
2,"bu to","to",336
2,"to bu","bu",336
2,"bu ba","ba",353
2,"ba to","to",343
2,"to bu","bu",319
2,"bu to","to",358
2,"to bu","bu",340
2,"bu ba","ba",354
2,"ba ka","ka",342
2,"ka bu","bu",375
2,"bu ta","ta",350
2,"ta bu","bu",349
2,"bu ti","ti",320
2,"ti ti","ti",330
2,"ti go","go",337
2,"go bu","bu",344
2,"bu ta","ta",378
2,"ta ta","ta",355
2,"ta bu","bu",334
2,"bu ti","ti",316
2,"ti go","go",350
2,"go to","to",370
2,"to bu","bu",332
2,"bu ti","ti",331
2,"ti bu","bu",330
2,"bu to","to",349
2,"to go","go",330
2,"go ta","ta",325
2,"ta ta","ta",341
2,"ta bu","bu",340
2,"bu ti","ti",350
2,"ti go","go",332
2,"go go","go",319
2,"go to","to",336
2,"to ka","ka",346
2,"ka ba","ba",363
2,"ba ka","ka",349
2,"ka ti","ti",356
2,"ti ba","ba",356
2,"ba ka","ka",305
2,"ka ba","ba",337
2,"ba ka","ka",345
2,"ka re","re",341
2,"re ba","ba",324
2,"ba ba","ba",343
2,"ba ta","ta",335
2,"ta ka","ka",326
2,"ka go","go",368
2,"go re","re",338
2,"re bu","bu",324
2,"bu ka","ka",347
2,"ka bu","bu",361
2,"bu to","to",346
2,"to ta","ta",348
2,"ta to","to",367
2,"to ta","ta",370
2,"ta to","to",308
2,"to ba","ba",312
2,"ba re","re",324
2,"re do","do",368
2,"do ba","ba",336
2,"ba ka","ka",322
2,"ka ti","ti",335
2,"ti ka","ka",365
2,"ka ka","ka",334
2,"ka to","to",332
2,"to ba","ba",302
2,"ba ba","ba",342
2,"ba ba","ba",311
2,"ba bu","bu",330
2,"bu ba","ba",348
2,"ba ta","ta",337
2,"ta bu","bu",336
2,"bu ti","ti",331
2,"ti ka","ka",358
2,"ka ti","ti",378
2,"ti ba","ba",336
2,"ba ka","ka",336
2,"ka bu","bu",324
2,"bu ba","ba",324
2,"ba to","to",334
2,"to ta","ta",320
2,"ta bu","bu",338
2,"bu ba","ba",347
2,"ba to","to",346
2,"to ka","ka",352
2,"ka ta","ta",318
2,"ta go","go",300
2,"go ta","ta",341
2,"ta ba","ba",333
2,"ba ti","ti",359
2,"ti ba","ba",328
2,"ba ka","ka",336
2,"ka bu","bu",336
2,"bu ka","ka",325
2,"ka ba","ba",329
2,"ba re","re",343
2,"re do","do",324
2,"do to","to",330
2,"to ba","ba",314
2,"ba go","go",346
2,"go to","to",349
2,"to bu","bu",319
2,"bu ti","ti",358
2,"ti ti","ti",357
2,"ti ba","ba",330
2,"ba ka","ka",349
2,"ka bu","bu",323
2,"bu go","go",318
2,"go to","to",352
2,"to bu","bu",330
2,"bu ti","ti",344
2,"ti ta","ta",372
2,"ta ka","ka",337
2,"ka re","re",315
2,"re ba","ba",341
2,"ba go","go",365
2,"go to","to",323
2,"to go","go",342
2,"go ba","ba",356
2,"ba ka","ka",332
2,"ka ti","ti",352
2,"ti ti","ti",316
2,"ti ba","ba",331
2,"ba ka","ka",337
2,"ka ba","ba",316
2,"ba bu","bu",330
2,"bu bu","bu",318
2,"bu bu","bu",332
2,"bu go","go",350
2,"go ti","ti",340
2,"ti ba","ba",354
2,"ba ka","ka",363
2,"ka ta","ta",358
2,"ta bu","bu",308
2,"bu ti","ti",343
2,"ti ka","ka",335
2,"ka re","re",325
2,"re ba","ba",329
2,"ba bu","bu",333
2,"bu bu","bu",318
2,"bu go","go",341
2,"go ta","ta",317
2,"ta bu","bu",332
2,"bu ti","ti",367
2,"ti go","go",327
2,"go ta","ta",352
2,"ta ka","ka",328
2,"ka ba","ba",326
2,"ba ka","ka",365
2,"ka re","re",316
2,"re ba","ba",332
2,"ba to","to",360
2,"to ka","ka",340
2,"ka go","go",358
2,"go ti","ti",330
2,"ti go","go",336
2,"go bu","bu",322
2,"bu re","re",347
2,"re bu","bu",317
2,"bu ka","ka",361
2,"ka bu","bu",324
2,"bu ta","ta",356
2,"ta bu","bu",334
2,"bu ti","ti",313
2,"ti ba","ba",332
2,"ba ka","ka",341
2,"ka ti","ti",344
2,"ti to","to",347
2,"to ba","ba",300
2,"ba ti","ti",356
2,"ti ba","ba",319
2,"ba ka","ka",313
2,"ka ta","ta",332
2,"ta go","go",349
2,"go bu","bu",343
2,"bu ba","ba",321
2,"ba ka","ka",333
2,"ka ti","ti",340
2,"ti ka","ka",330
2,"ka ka","ka",323
2,"ka ka","ka",341
2,"ka ka","ka",349
2,"ka ta","ta",347
2,"ta ba","ba",331
2,"ba ba","ba",353
2,"ba go","go",346
2,"go ta","ta",337
2,"ta re","re",343
2,"re bu","bu",355
2,"bu ka","ka",351
2,"ka bu","bu",330
2,"bu bu","bu",329
2,"bu bu","bu",377
2,"bu bu","bu",357
2,"bu ti","ti",314
2,"ti ba","ba",343
2,"ba ka","ka",347
2,"ka go","go",356
2,"go ba","ba",343
2,"ba re","re",346
2,"re do","do",309
2,"do ka","ka",324
2,"ka bu","bu",310
2,"bu to","to",350
2,"to bu","bu",320
2,"bu ti","ti",318
2,"ti ba","ba",338
2,"ba ta","ta",348
2,"ta bu","bu",313
2,"bu ti","ti",325
2,"ti ba","ba",327
2,"ba ka","ka",377
2,"ka to","to",331
2,"to ta","ta",381
2,"ta ta","ta",351
2,"ta bu","bu",324
2,"bu ti","ti",325
2,"ti go","go",313
2,"go bu","bu",335
2,"bu bu","bu",361
2,"bu go","go",337
2,"go ta","ta",329
2,"ta go","go",328
2,"go re","re",369
2,"re bu","bu",351
2,"bu ka","ka",344
2,"ka ba","ba",345
2,"ba ba","ba",339
2,"ba bu","bu",286
2,"bu go","go",339
2,"go ka","ka",334
2,"ka ba","ba",332
2,"ba ka","ka",293
2,"ka ta","ta",348
2,"ta ka","ka",314
2,"ka re","re",338
2,"re ba","ba",340
2,"ba to","to",358
2,"to bu","bu",345
2,"bu ti","ti",339
2,"ti ba","ba",304
2,"ba go","go",358
2,"go ta","ta",352
2,"ta bu","bu",327
2,"bu ti","ti",344
2,"ti ka","ka",342
2,"ka bu","bu",349
2,"bu ba","ba",357
2,"ba bu","bu",322
2,"bu ta","ta",352
2,"ta to","to",362
2,"to ba","ba",379
2,"ba re","re",360
2,"re do","do",368
2,"do to","to",347
2,"to ba","ba",352
2,"ba ka","ka",325
2,"ka ti","ti",325
2,"ti bu","bu",322
2,"bu ti","ti",344
2,"ti ba","ba",348
2,"ba ka","ka",343
2,"ka ba","ba",330
2,"ba ka","ka",316
2,"ka ti","ti",339
2,"ti go","go",309
2,"go bu","bu",347
2,"bu to","to",358
2,"to ba","ba",362
2,"ba re","re",348
2,"re do","do",347
2,"do re","re",346
2,"re bu","bu",333
2,"bu ka","ka",345
2,"ka ka","ka",336
2,"ka ka","ka",289
2,"ka bu","bu",317
2,"bu ba","ba",364
2,"ba ti","ti",319
2,"ti ba","ba",316
2,"ba ka","ka",356
2,"ka ti","ti",334
2,"ti ba","ba",363
2,"ba ka","ka",337
2,"ka go","go",335
2,"go ba","ba",334
2,"ba ka","ka",369
2,"ka ti","ti",340
2,"ti bu","bu",329
2,"bu ka","ka",355
2,"ka ka","ka",336
2,"ka to","to",345
2,"to ka","ka",350
2,"ka bu","bu",358
2,"bu go","go",334
2,"go bu","bu",328
2,"bu bu","bu",351
2,"bu bu","bu",375
2,"bu to","to",319
2,"to go","go",363
2,"go ta","ta",354
2,"ta bu","bu",363
2,"bu ti","ti",331
2,"ti ti","ti",325
2,"ti ba","ba",328
2,"ba ka","ka",345
2,"ka ka","ka",334
2,"ka to","to",333
2,"to bu","bu",343
2,"bu ti","ti",340
2,"ti ka","ka",303
2,"ka bu","bu",343
2,"bu go","go",341
2,"go ba","ba",345
2,"ba re","re",366
2,"re do","do",347
2,"do bu","bu",355
2,"bu ka","ka",350
2,"ka bu","bu",340
2,"bu ti","ti",335
2,"ti ba","ba",340
2,"ba ka","ka",355
2,"ka bu","bu",330
2,"bu bu","bu",304
2,"bu re","re",337
2,"re bu","bu",310
2,"bu ka","ka",314
2,"ka bu","bu",375
2,"bu ta","ta",350
2,"ta ba","ba",322
2,"ba ti","ti",355
2,"ti ba","ba",343
2,"ba ka","ka",338
2,"ka go","go",357
2,"go ta","ta",341
2,"ta ka","ka",348
2,"ka re","re",353
2,"re ba","ba",338
2,"ba ba","ba",345
2,"ba ka","ka",319
2,"ka ti","ti",342
2,"ti ba","ba",355
2,"ba ta","ta",354
2,"ta go","go",377
2,"go bu","bu",342
2,"bu go","go",344
2,"go ti","ti",339
2,"ti ba","ba",362
2,"ba ka","ka",319
2,"ka ba","ba",335
2,"ba re","re",350
2,"re do","do",318
2,"do bu","bu",356
2,"bu ta","ta",324
2,"ta bu","bu",326
2,"bu ti","ti",334
2,"ti ti","ti",361
2,"ti ba","ba",358
2,"ba ka","ka",359
2,"ka ka","ka",362
2,"ka go","go",335
2,"go to","to",352
2,"to ta","ta",336
2,"ta bu","bu",350
2,"bu ti","ti",315
2,"ti bu","bu",333
2,"bu bu","bu",331
2,"bu bu","bu",354
2,"bu ti","ti",361
2,"ti go","go",359
2,"go bu","bu",329
2,"bu re","re",341
2,"re bu","bu",375
2,"bu ka","ka",328
2,"ka go","go",355
2,"go ka","ka",339
2,"ka go","go",331
2,"go bu","bu",330
2,"bu ba","ba",341
2,"ba to","to",354
2,"to bu","bu",318
2,"bu ti","ti",339
2,"ti ta","ta",361
2,"ta go","go",335
2,"go ka","ka",331
2,"ka re","re",327
2,"re ba","ba",332
2,"ba bu","bu",340
2,"bu ka","ka",348
2,"ka bu","bu",325
2,"bu ba","ba",322
2,"ba re","re",341
2,"re do","do",334
2,"do ba","ba",364
2,"ba bu","bu",344
2,"bu to","to",383
2,"to go","go",379
2,"go go","go",368
2,"go ta","ta",330
2,"ta ka","ka",341
2,"ka ka","ka",322
2,"ka re","re",344
2,"re ba","ba",342
2,"ba ka","ka",350
2,"ka bu","bu",341
2,"bu bu","bu",314
2,"bu ta","ta",332
2,"ta ti","ti",344
2,"ti go","go",338
2,"go bu","bu",316
2,"bu ta","ta",378
2,"ta to","to",342
2,"to bu","bu",353
2,"bu bu","bu",325
2,"bu ba","ba",343
2,"ba ti","ti",347
2,"ti ba","ba",336
2,"ba ka","ka",345
2,"ka ka","ka",328
2,"ka to","to",350
2,"to ti","ti",350
2,"ti go","go",323
2,"go bu","bu",364
2,"bu ti","ti",334
2,"ti go","go",318
2,"go bu","bu",354
2,"bu ta","ta",356
2,"ta bu","bu",340
2,"bu ti","ti",328
2,"ti to","to",320
2,"to go","go",365
2,"go bu","bu",331
2,"bu ka","ka",348
2,"ka re","re",343
2,"re ba","ba",344
2,"ba to","to",349
2,"to ka","ka",308
2,"ka bu","bu",326
2,"bu go","go",333
2,"go go","go",368
2,"go ti","ti",334
2,"ti ba","ba",348
2,"ba ka","ka",337
2,"ka to","to",350
2,"to ka","ka",329
2,"ka ka","ka",346
2,"ka ti","ti",335
2,"ti go","go",361
2,"go bu","bu",376
2,"bu re","re",309
2,"re bu","bu",333
2,"bu ka","ka",330
2,"ka bu","bu",340
2,"bu bu","bu",335
2,"bu re","re",363
2,"re bu","bu",346
2,"bu ka","ka",336
2,"ka ba","ba",330
2,"ba ka","ka",335
2,"ka ti","ti",313
2,"ti go","go",343
2,"go bu","bu",334
2,"bu go","go",341
2,"go re","re",348
2,"re bu","bu",327
2,"bu ka","ka",345
2,"ka bu","bu",332
2,"bu ta","ta",332
2,"ta ba","ba",354
2,"ba re","re",373
2,"re do","do",345
2,"do go","go",352
2,"go re","re",370
2,"re bu","bu",304
2,"bu ka","ka",326
2,"ka ba","ba",357
2,"ba ka","ka",309
2,"ka to","to",338
2,"to bu","bu",337
2,"bu ba","ba",324
2,"ba go","go",340
2,"go ka","ka",324
2,"ka to","to",354
2,"to ka","ka",358
2,"ka re","re",327
2,"re ba","ba",332
2,"ba bu","bu",340
2,"bu ta","ta",355
2,"ta ta","ta",346
2,"ta ka","ka",356
2,"ka ka","ka",350
2,"ka ba","ba",334
2,"ba re","re",344
2,"re do","do",334
2,"do ti","ti",347
2,"ti ba","ba",338
2,"ba ka","ka",306
3,"to bu","bu",327
3,"bu ka","ka",367
3,"ka ta","ta",359
3,"ta to","to",340
3,"to bu","bu",371
3,"bu bu","bu",359
3,"bu bu","bu",349
3,"bu bu","bu",343
3,"bu ba","ba",367
3,"ba bu","bu",343
3,"bu bu","bu",343
3,"bu to","to",330
3,"to ta","ta",386
3,"ta bu","bu",365
3,"bu ti","ti",369
3,"ti ka","ka",390
3,"ka ti","ti",370
3,"ti go","go",335
3,"go bu","bu",367
3,"bu to","to",366
3,"to ba","ba",351
3,"ba re","re",349
3,"re do","do",348
3,"do ti","ti",364
3,"ti ba","ba",335
3,"ba ka","ka",367
3,"ka re","re",363
3,"re bu","bu",343
3,"bu ka","ka",340
3,"ka bu","bu",360
3,"bu re","re",373
3,"re bu","bu",340
3,"bu ka","ka",363
3,"ka ba","ba",370
3,"ba re","re",369
3,"re bu","bu",361
3,"bu ka","ka",341
3,"ka re","re",349
3,"re bu","bu",331
3,"bu ka","ka",320
3,"ka bu","bu",349
3,"bu ba","ba",358
3,"ba re","re",374
3,"re do","do",357
3,"do ba","ba",349
3,"ba ba","ba",330
3,"ba bu","bu",354
3,"bu go","go",361
3,"go ta","ta",347
3,"ta to","to",356
3,"to ka","ka",338
3,"ka ka","ka",360
3,"ka ka","ka",350
3,"ka to","to",360
3,"to ta","ta",391
3,"ta bu","bu",385
3,"bu ka","ka",329
3,"ka re","re",353
3,"re ba","ba",370
3,"ba ba","ba",397
3,"ba bu","bu",348
3,"bu bu","bu",374
3,"bu bu","bu",334
3,"bu ta","ta",381
3,"ta ka","ka",371
3,"ka re","re",343
3,"re ba","ba",352
3,"ba ta","ta",325
3,"ta re","re",383
3,"re bu","bu",348
3,"bu ka","ka",343
3,"ka ba","ba",342
3,"ba ta","ta",320
3,"ta bu","bu",350
3,"bu ti","ti",358
3,"ti ti","ti",391
3,"ti go","go",373
3,"go bu","bu",341
3,"bu to","to",363
3,"to re","re",401
3,"re bu","bu",332
3,"bu ka","ka",346
3,"ka ba","ba",347
3,"ba ta","ta",368
3,"ta ba","ba",344
3,"ba bu","bu",350
3,"bu bu","bu",354
3,"bu bu","bu",341
3,"bu ta","ta",371
3,"ta ba","ba",358
3,"ba to","to",375
3,"to bu","bu",383
3,"bu ti","ti",364
